file,decoded,ftx_entries,crash
Characters\BobWaterman\Shared\SS_AttachmentL_BobW.common.ovl,0,0,
Characters\BobWaterman\Shared\SS_AttachmentR_BobW.common.ovl,0,0,
Characters\BobWaterman\Shared\SS_Inflatable_BobW.common.ovl,0,0,
Characters\CF\CF01\SS_SkinLegs_CF01.common.ovl,0,0,
Characters\CF\Shared\AttachmentH_CF01.common.ovl,0,0,
Characters\CF\Shared\AttachmentL_CF01.common.ovl,0,0,
Characters\CF\Shared\AttachmentR_CF01.common.ovl,0,0,
Characters\CF\Shared\Head_CF04.common.ovl,0,0,
Characters\CF\Shared\SS_AttachmentH_CF01.common.ovl,0,0,
Characters\CF\Shared\SS_AttachmentL_CF01.common.ovl,0,0,
Characters\CF\Shared\SS_AttachmentR_CF01.common.ovl,0,0,
Characters\CF\Shared\SS_Inflatable_CF01.common.ovl,0,0,
Characters\CM\Shared\AttachmentH_CM01.common.ovl,0,0,
Characters\CM\Shared\AttachmentL_CM01.common.ovl,0,0,
Characters\CM\Shared\AttachmentR_CM01.common.ovl,0,0,
Characters\CM\Shared\Head_CM01.common.ovl,0,0,
Characters\CM\Shared\SS_AttachmentH_CM01.common.ovl,0,0,
Characters\CM\Shared\SS_AttachmentL_CM01.common.ovl,0,0,
Characters\CM\Shared\SS_AttachmentR_CM01.common.ovl,0,0,
Characters\CM\Shared\SS_Inflatable_CM01.common.ovl,0,0,
Characters\Entertainers\Alien\Alien01_Body_Main.common.ovl,2,0,
Characters\Entertainers\Alien\Alien01_Body_Stub.common.ovl,0,0,
Characters\Entertainers\Alien\Alien01_Head_Main.common.ovl,0,0,
Characters\Entertainers\Alien\Alien01_Head_Stub.common.ovl,0,0,
Characters\Entertainers\Alien\Alien01_Legs_Main.common.ovl,0,0,
Characters\Entertainers\Alien\Alien01_Legs_Stub.common.ovl,0,0,
Characters\Entertainers\Alien\Alien01_Skin.common.ovl,2,0,
Characters\Entertainers\Cowgirl\CG01_Body.common.ovl,2,0,
Characters\Entertainers\Cowgirl\CG01_Body_Main.common.ovl,0,0,
Characters\Entertainers\Cowgirl\CG01_Body_Stub.common.ovl,0,0,
Characters\Entertainers\Cowgirl\CG01_Head_Main.common.ovl,0,0,
Characters\Entertainers\Cowgirl\CG01_Head_Stub.common.ovl,0,0,
Characters\Entertainers\Cowgirl\CG01_Legs_Main.common.ovl,0,0,
Characters\Entertainers\Cowgirl\CG01_Legs_Stub.common.ovl,0,0,
Characters\Entertainers\Cowgirl\CG01_Skin.common.ovl,2,0,
Characters\Entertainers\EL\EL01.common.ovl,2,0,
Characters\Entertainers\EL\EL01_Body_Main.common.ovl,0,0,
Characters\Entertainers\EL\EL01_Body_Stub.common.ovl,0,0,
Characters\Entertainers\EL\EL01_Head_Main.common.ovl,0,0,
Characters\Entertainers\EL\EL01_Head_Stub.common.ovl,0,0,
Characters\Entertainers\EL\EL01_Legs_Main.common.ovl,0,0,
Characters\Entertainers\EL\EL01_Legs_Stub.common.ovl,0,0,
Characters\Entertainers\Panda\Panda01.common.ovl,2,0,
Characters\Entertainers\Panda\Panda_Body_Main.common.ovl,0,0,
Characters\Entertainers\Panda\Panda_Body_Stub.common.ovl,0,0,
Characters\Entertainers\Panda\Panda_Head_Main.common.ovl,0,0,
Characters\Entertainers\Panda\Panda_Head_Stub.common.ovl,0,0,
Characters\Entertainers\Panda\Panda_Legs_Main.common.ovl,0,0,
Characters\Entertainers\Panda\Panda_Legs_Stub.common.ovl,0,0,
Characters\Entertainers\PumpkinHead\PH01_Body.common.ovl,2,0,
Characters\Entertainers\PumpkinHead\PH01_Body_Main.common.ovl,0,0,
Characters\Entertainers\PumpkinHead\PH01_Body_Stub.common.ovl,0,0,
Characters\Entertainers\PumpkinHead\PH01_Head_Main.common.ovl,0,0,
Characters\Entertainers\PumpkinHead\PH01_Head_Stub.common.ovl,0,0,
Characters\Entertainers\PumpkinHead\PH01_Legs_Main.common.ovl,0,0,
Characters\Entertainers\PumpkinHead\PH01_Legs_Stub.common.ovl,0,0,
Characters\Entertainers\PumpkinHead\PH01_Skin.common.ovl,2,0,
Characters\Entertainers\Shark\Sharky_All.common.ovl,2,0,
Characters\Entertainers\Shark\Sharky_Body_Main.common.ovl,0,0,
Characters\Entertainers\Shark\Sharky_Body_Stub.common.ovl,0,0,
Characters\Entertainers\Shark\Sharky_Head_Main.common.ovl,0,0,
Characters\Entertainers\Shark\Sharky_Head_Stub.common.ovl,0,0,
Characters\Entertainers\Shark\Sharky_Legs_Main.common.ovl,0,0,
Characters\Entertainers\Shark\Sharky_Legs_Stub.common.ovl,0,0,
Characters\Entertainers\Tiger\Tiger.common.ovl,0,0,
Characters\Entertainers\Tiger\Tiger01.common.ovl,2,0,
Characters\Entertainers\Tiger\Tiger_Body_Main.common.ovl,0,0,
Characters\Entertainers\Tiger\Tiger_Body_Stub.common.ovl,0,0,
Characters\Entertainers\Tiger\Tiger_Head_Main.common.ovl,0,0,
Characters\Entertainers\Tiger\Tiger_Head_Stub.common.ovl,0,0,
Characters\Entertainers\Tiger\Tiger_Legs_Main.common.ovl,0,0,
Characters\Entertainers\Tiger\Tiger_Legs_Stub.common.ovl,0,0,
Characters\HM\Shared\Attachment_HM01.common.ovl,0,0,
Characters\JoeSlugger\Shared\AttachmentH_JS01.common.ovl,0,0,
Characters\JoeSlugger\Shared\AttachmentL_JS01.common.ovl,0,0,
Characters\JoeSlugger\Shared\AttachmentR_JS01.common.ovl,0,0,
Characters\JoeSlugger\Shared\Head_JS01.common.ovl,0,0,
Characters\JoeSlugger\Shared\SS_AttachmentH_JS01.common.ovl,0,0,
Characters\JoeSlugger\Shared\SS_AttachmentL_JS01.common.ovl,0,0,
Characters\JoeSlugger\Shared\SS_AttachmentR_JS01.common.ovl,0,0,
Characters\JoeSlugger\Shared\SS_Inflatable_JS01.common.ovl,0,0,
Characters\Maintenance\Shared\AttachmentH_M01.common.ovl,0,0,
Characters\Maintenance\Shared\AttachmentL_M01.common.ovl,0,0,
Characters\Maintenance\Shared\AttachmentR_M01.common.ovl,0,0,
Characters\MovieStar\Shared\AttachmentH_VF01.common.ovl,0,0,
Characters\MovieStar\Shared\AttachmentL_VF01.common.ovl,0,0,
Characters\MovieStar\Shared\AttachmentR_VF01.common.ovl,0,0,
Characters\MovieStar\Shared\Head_PF01.common.ovl,0,0,
Characters\MovieStar\Shared\SS_AttachmentH_VF01.common.ovl,0,0,
Characters\MovieStar\Shared\SS_AttachmentL_VF01.common.ovl,0,0,
Characters\MovieStar\Shared\SS_AttachmentR_VF01.common.ovl,0,0,
Characters\MovieStar\Shared\SS_Inflatable_VF01.common.ovl,0,0,
Characters\PI\Shared\AttachmentH_PI01.common.ovl,0,0,
Characters\PI\Shared\AttachmentL_PI01.common.ovl,0,0,
Characters\PI\Shared\AttachmentR_PI01.common.ovl,0,0,
Characters\PI\Shared\Head_PI01.common.ovl,0,0,
Characters\PI\Shared\SS_AttachmentH_PI01.common.ovl,0,0,
Characters\PI\Shared\SS_AttachmentL_PI01.common.ovl,0,0,
Characters\PI\Shared\SS_AttachmentR_PI01.common.ovl,0,0,
Characters\PI\Shared\SS_Inflatable_PI01.common.ovl,0,0,
Characters\Politician\Shared\AttachmentH_PD01.common.ovl,0,0,
Characters\Politician\Shared\AttachmentL_PD01.common.ovl,0,0,
Characters\Politician\Shared\AttachmentR_PD01.common.ovl,0,0,
Characters\Politician\Shared\Head_PD01.common.ovl,0,0,
Characters\Politician\Shared\SS_AttachmentH_PD01.common.ovl,0,0,
Characters\Politician\Shared\SS_AttachmentL_PD01.common.ovl,0,0,
Characters\Politician\Shared\SS_AttachmentR_PD01.common.ovl,0,0,
Characters\Politician\Shared\SS_Inflatable_PD01.common.ovl,0,0,
Characters\PopStar\Shared\AttachmentH_JPOP01.common.ovl,0,0,
Characters\PopStar\Shared\AttachmentL_JPOP01.common.ovl,0,0,
Characters\PopStar\Shared\AttachmentR_JPOP01.common.ovl,0,0,
Characters\PopStar\Shared\Head_JPOP01.common.ovl,0,0,
Characters\PopStar\Shared\SS_AttachmentH_JPOP01.common.ovl,0,0,
Characters\PopStar\Shared\SS_AttachmentL_JPOP01.common.ovl,0,0,
Characters\PopStar\Shared\SS_AttachmentR_JPOP01.common.ovl,0,0,
Characters\PopStar\Shared\SS_Inflatable_JPOP01.common.ovl,0,0,
Characters\SecurityGuard\Shared\AttachmentH_VF01.common.ovl,0,0,
Characters\SecurityGuard\Shared\AttachmentL_VF01.common.ovl,0,0,
Characters\SecurityGuard\Shared\AttachmentR_VF01.common.ovl,0,0,
Characters\Smythe\Shared\AttachmentH_S.common.ovl,0,0,
Characters\Smythe\Shared\AttachmentL_S.common.ovl,0,0,
Characters\Smythe\Shared\AttachmentR_S.common.ovl,0,0,
Characters\Smythe\Shared\Head_S.common.ovl,0,0,
Characters\Smythe\Shared\SS_AttachmentH_S.common.ovl,0,0,
Characters\Smythe\Shared\SS_AttachmentL_S.common.ovl,0,0,
Characters\Smythe\Shared\SS_AttachmentR_S.common.ovl,0,0,
Characters\Smythe\Shared\SS_Inflatable_S.common.ovl,0,0,
Characters\TF\Shared\AttachmentH_TF01.common.ovl,0,0,
Characters\TF\Shared\AttachmentL_TF01.common.ovl,0,0,
Characters\TF\Shared\AttachmentR_TF01.common.ovl,0,0,
Characters\TF\Shared\Head_TF01.common.ovl,0,0,
Characters\TF\Shared\SS_AttachmentH_TF01.common.ovl,0,0,
Characters\TF\Shared\SS_AttachmentL_TF01.common.ovl,0,0,
Characters\TF\Shared\SS_AttachmentR_TF01.common.ovl,0,0,
Characters\TF\Shared\SS_Inflatable_TF01.common.ovl,0,0,
Characters\TF\TF01\SS_Legs_TF.common.ovl,0,0,
Characters\TM\Shared\AttachmentH_TM01.common.ovl,0,0,
Characters\TM\Shared\AttachmentL_TM01.common.ovl,0,0,
Characters\TM\Shared\AttachmentR_TM01.common.ovl,0,0,
Characters\TM\Shared\Head_TM01.common.ovl,0,0,
Characters\TM\Shared\SS_AttachmentH_TM01.common.ovl,0,0,
Characters\TM\Shared\SS_AttachmentL_TM01.common.ovl,0,0,
Characters\TM\Shared\SS_AttachmentR_TM01.common.ovl,0,0,
Characters\TM\Shared\SS_Inflatable_TM01.common.ovl,0,0,
Enclosures\Fences\Chain\Chain.common.ovl,0,0,
Enclosures\Fences\Chain\ChainCorner.common.ovl,0,0,
Enclosures\Fences\Chain\ChainCornerI.common.ovl,0,0,
Enclosures\Fences\Chain\ChainEdge.common.ovl,0,0,
Enclosures\Fences\Chain\ChainEnd.common.ovl,0,0,
Enclosures\Fences\Chain\ChainFull.common.ovl,0,0,
Enclosures\Fences\Chain\ChainGate.common.ovl,0,0,
Enclosures\Fences\Chain\ChainViewLeft.common.ovl,0,0,
Enclosures\Fences\Chain\ChainViewMid.common.ovl,0,0,
Enclosures\Fences\Chain\ChainViewRight.common.ovl,0,0,
Enclosures\Fences\Chain\Chain_Stub.common.ovl,0,0,
Enclosures\Fences\Electric\Electric.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricCorner.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricCornerI.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricEdge.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricEnd.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricFull.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricGate.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricViewLeft.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricViewMid.common.ovl,0,0,
Enclosures\Fences\Electric\ElectricViewRight.common.ovl,0,0,
Enclosures\Fences\Electric\Electric_Stub.common.ovl,0,0,
Enclosures\Fences\Wood\Wood.common.ovl,0,0,
Enclosures\Fences\Wood\WoodCorner.common.ovl,0,0,
Enclosures\Fences\Wood\WoodCornerI.common.ovl,0,0,
Enclosures\Fences\Wood\WoodEdge.common.ovl,0,0,
Enclosures\Fences\Wood\WoodEnd.common.ovl,0,0,
Enclosures\Fences\Wood\WoodFull.common.ovl,0,0,
Enclosures\Fences\Wood\WoodGate.common.ovl,0,0,
Enclosures\Fences\Wood\WoodViewLeft.common.ovl,0,0,
Enclosures\Fences\Wood\WoodViewMid.common.ovl,0,0,
Enclosures\Fences\Wood\WoodViewRight.common.ovl,0,0,
Enclosures\Fences\Wood\Wood_Stub.common.ovl,0,0,
Enclosures\Shelters\BigCatShelter\BigCatShelter_data.common.ovl,1,1,
Enclosures\Shelters\CattleShelter\CattleShelter_data.common.ovl,1,1,
Enclosures\Shelters\ElephantShelter\ElephantShelter_data.common.ovl,1,1,
Enclosures\Shelters\GiraffeShelter\GiraffeShelter_data.common.ovl,1,1,
Enclosures\Shelters\MonkeyShelter\MonkeyShelter_data.common.ovl,1,1,
Enclosures\Shelters\RhinoShelter\RhinoShelter_data.common.ovl,1,1,
gui\FrontScreen\UpdatedTShirt\FrontScreen_UpdatedTShirt.common.ovl,5,0,
Pool\Default\Extras\DB.common.ovl,0,0,
Pool\Default\Extras\Ladder.common.ovl,0,0,
Pool\Default\Extras\LifeguardChair.common.ovl,1,1,
Pool\Default\Extras\Light.common.ovl,0,0,
Pool\Default\Extras\PoolLamp.common.ovl,0,0,
Pool\Default\Extras\PoolShower.common.ovl,0,0,
Pool\Default\Extras\Ramp1.common.ovl,0,0,
Pool\Default\Extras\Ramp2.common.ovl,0,0,
Pool\Default\Extras\SunLoungers.common.ovl,0,0,
Pool\Default\Extras\SunLoungersUmbrella.common.ovl,0,0,
Pool\Default\Extras\WaveMachine.common.ovl,0,0,
Style\Themed\Adventure\AdventureUltraLow01.common.ovl,1,1,
Style\Themed\Adventure\BrassTexture.common.ovl,1,1,
Style\Themed\Adventure\Style.common.ovl,0,1,
Style\Themed\Atlantis\Style.common.ovl,0,1,
Style\Themed\IslandParadise\Style.common.ovl,0,0,
Style\Themed\Jungle\Style.common.ovl,0,1,
Style\Themed\Prehistoric\Style.common.ovl,0,2,
Style\Themed\Space\BrassTexture.common.ovl,1,1,
Style\Themed\Space\LowestLODTexture.common.ovl,1,1,
Style\Themed\Space\Style.common.ovl,0,1,
Style\Themed\Space\UltraLowSpaceTrees.common.ovl,1,1,
Style\Themed\Spooky\SpookyUltraLow01.common.ovl,1,1,
Style\Themed\Spooky\SpookyUltraLowFlexi.common.ovl,1,1,
Style\Themed\Spooky\Style.common.ovl,0,1,
Style\Themed\WildWest\Style.common.ovl,0,1,
Style\Themed\WildWest\ultralow_wildwest_page.common.ovl,1,1,
Style\Themed\WildWest\ultralow_wildwest_page02.common.ovl,1,1,
Style\Themed\WildWest\ultralow_wildwest_page_flexi.common.ovl,1,1,
Style\Themed\WildWest\WWSceneryULowPage.common.ovl,1,1,
Style\Themed\WildWest\WWSceneryULowPageFlexi.common.ovl,1,1,
Style\Vanilla\CapeTyphoon\Style.common.ovl,0,0,
Style\Vanilla\Events\WaterTowerTextures.common.ovl,3,3,
Style\Vanilla\Fireworks\CWFW.common.ovl,0,0,
Style\Vanilla\Fireworks\FireworkShared.common.ovl,1,1,
Style\Vanilla\Fireworks\LazerDome.common.ovl,1,1,
Style\Vanilla\Fireworks\MortarWallx8.common.ovl,0,0,
Style\Vanilla\Fireworks\Mortarx1.common.ovl,0,0,
Style\Vanilla\Fireworks\Mortarx16.common.ovl,0,0,
Style\Vanilla\Fireworks\WaterJet.common.ovl,1,1,
Style\Vanilla\ParticleEmitters\EmitterTexture.common.ovl,1,1,
Style\Vanilla\ParticleEmitters\LargeFire.common.ovl,0,0,
Style\Vanilla\ParticleEmitters\Mist.common.ovl,0,0,
Style\Vanilla\ParticleEmitters\SmallFire.common.ovl,0,0,
Style\Vanilla\ParticleEmitters\Smoke.common.ovl,0,0,
Style\Vanilla\PathExtras\Bench.common.ovl,0,0,
Style\Vanilla\PathExtras\BenchTexture.common.ovl,1,1,
Style\Vanilla\PathExtras\Bin.common.ovl,1,1,
Style\Vanilla\PathExtras\LampPostTexture.common.ovl,1,1,
Style\Vanilla\PathExtras\LampVer1.common.ovl,0,0,
Style\Vanilla\PathExtras\LampVer2.common.ovl,0,0,
Style\Vanilla\PathExtras\MarbleBench.common.ovl,1,1,
Style\Vanilla\PathExtras\Seat.common.ovl,0,0,
Style\Vanilla\PathExtras\TVQueueLine.common.ovl,16,1,
Style\Vanilla\PathExtras\TVTexture.common.ovl,1,1,
Style\Vanilla\Resturants\VResturant.common.ovl,3,3,
Style\Vanilla\Rides\Rides.common.ovl,6,6,
Style\Vanilla\Safari\Style.common.ovl,0,0,
Style\Vanilla\ShopsAndStalls\Shops.common.ovl,1,1,
Style\Vanilla\ShopsAndStalls\ShopsandStalls.common.ovl,6,6,
Style\Vanilla\Shrubs\BBBush01.common.ovl,0,0,
Style\Vanilla\Shrubs\BBBush02.common.ovl,0,0,
Style\Vanilla\Shrubs\BBBush03.common.ovl,0,0,
Style\Vanilla\Shrubs\BBBush04.common.ovl,0,0,
Style\Vanilla\trees\BBBushyGreen01.common.ovl,1,1,
Style\Vanilla\trees\BBBushyGreen02.common.ovl,1,1,
Style\Vanilla\trees\BBBushyGreen03.common.ovl,1,1,
Style\Vanilla\trees\BBDarkGreen01.common.ovl,1,1,
Style\Vanilla\trees\BBDarkGreen02.common.ovl,1,1,
Style\Vanilla\trees\BBLargeGreen01.common.ovl,1,1,
Style\Vanilla\trees\BBLargeGreen02.common.ovl,1,1,
Style\Vanilla\trees\BBLightGreen01.common.ovl,1,1,
Style\Vanilla\trees\BBLightGreen02.common.ovl,1,1,
Style\Vanilla\trees\BBOakTree01.common.ovl,1,1,
Style\Vanilla\trees\BBOakTree02.common.ovl,1,1,
Style\Vanilla\trees\BBOakTree03.common.ovl,1,1,
Style\Vanilla\trees\BBPineTree01.common.ovl,1,1,
Style\Vanilla\trees\BBPineTree02.common.ovl,1,1,
Style\Vanilla\trees\BBPineTree03.common.ovl,1,1,
Style\Vanilla\trees\BBRedTree01.common.ovl,1,1,
Style\Vanilla\trees\BBRedTree02.common.ovl,1,1,
Style\Vanilla\trees\BBYellowTree01.common.ovl,1,1,
Style\Vanilla\trees\BBYellowTree02.common.ovl,1,1,
tracks\coasters\AirPoweredRC\AirPoweredRC.common.ovl,0,0,
tracks\coasters\AlpineCoaster\AlpineCoaster.common.ovl,0,0,
tracks\coasters\BallCoaster\BallCoaster.common.ovl,0,0,
tracks\coasters\Bobsleigh\BobSleigh.common.ovl,0,0,
tracks\coasters\BoosterBikes\BoosterBikes.common.ovl,0,0,
tracks\coasters\CompactInverted\CompactInverted.common.ovl,0,0,
tracks\coasters\Corkscrew\Corkscrew.common.ovl,0,0,
tracks\coasters\Dingy\Dingy.common.ovl,0,0,
tracks\coasters\Drifting\Drifting.common.ovl,0,0,
tracks\coasters\Endless\Endless.common.ovl,0,0,
tracks\coasters\Floorless\Floorless.common.ovl,0,0,
tracks\coasters\Flyer\Flyer.common.ovl,0,0,
tracks\coasters\Flying\Flying.common.ovl,0,0,
tracks\coasters\Flyturn\Flyturn.common.ovl,0,0,
tracks\coasters\FrequentFaller\FrequentFaller.common.ovl,0,0,
tracks\coasters\GiantFlume\GiantFlume.common.ovl,0,0,
tracks\coasters\Giga\Giga.common.ovl,0,0,
tracks\coasters\Halfpipe\Halfpipe.common.ovl,0,0,
tracks\coasters\Heartline\Heartline.common.ovl,0,0,
tracks\coasters\HyperCoaster\HyperCoaster.common.ovl,0,0,
tracks\coasters\HyperTwist\HyperTwist.common.ovl,0,0,
tracks\coasters\InvertedHairpin\InvertedHairpin.common.ovl,0,0,
tracks\coasters\InvertedImpulse\InvertedImpulse.common.ovl,0,0,
tracks\coasters\InvertedRollerCoaster\InvertedRollerCoaster.common.ovl,0,0,
tracks\coasters\InvertedShuttle\InvertedShuttle.common.ovl,0,0,
tracks\coasters\InvertedVerticalShuttle\InvertedVerticalShuttle.common.ovl,0,0,
tracks\coasters\JuniorCoaster\JuniorCoaster.common.ovl,0,0,
tracks\coasters\LayDown\Laydown.common.ovl,0,0,
tracks\coasters\LIMLaunched\LIMLaunched.common.ovl,0,0,
tracks\coasters\LoopingRC\LoopingRC.common.ovl,0,0,
tracks\coasters\MineRide\MineRide.common.ovl,0,0,
tracks\coasters\MineTrain\MineTrain.common.ovl,0,0,
tracks\coasters\MiniCoaster\MiniCoaster.common.ovl,0,0,
tracks\coasters\MiniSuspended\MiniSuspended.common.ovl,0,0,
tracks\coasters\MultiDimensional\MultiDimensional.common.ovl,0,0,
tracks\coasters\Pipeline\Pipeline.common.ovl,0,0,
tracks\coasters\ReverseCoaster\ReverseCoaster.common.ovl,0,0,
tracks\coasters\Reverser\Reverser.common.ovl,0,0,
tracks\coasters\RoboCoaster\RoboCoaster.common.ovl,0,0,
tracks\coasters\RotatingTowerCoaster\RotatingTowerCoaster.common.ovl,0,0,
tracks\coasters\ScreamingSquirrel\ScreamingSquirrel.common.ovl,0,0,
tracks\coasters\SeaSerpent\SeaSerpent.common.ovl,0,0,
tracks\coasters\Seizmic\Seizmic.common.ovl,0,0,
tracks\coasters\SideFriction\SideFriction.common.ovl,0,0,
tracks\coasters\SkySwinger\SkySwinger.common.ovl,0,0,
tracks\coasters\SpinningSteel\SpinningSteel.common.ovl,0,0,
tracks\coasters\SpinningWild\SpinningWild.common.ovl,0,0,
tracks\coasters\SpiralCoaster\SpiralCoaster.common.ovl,0,0,
tracks\coasters\StandupCoaster\StandupCoaster.common.ovl,0,0,
tracks\coasters\StandupTwister\StandupTwister.common.ovl,0,0,
tracks\coasters\Stormrunner\Stormrunner.common.ovl,0,0,
tracks\coasters\StratoCoaster\StratoCoaster.common.ovl,0,0,
tracks\coasters\SuperSoaker\SuperSoaker.common.ovl,0,0,
tracks\coasters\SuspendedFlying\SuspendedFlying.common.ovl,0,0,
tracks\coasters\SuspendedSwinging\SuspendedSwinging.common.ovl,0,0,
tracks\coasters\TiltCoaster\TiltCoaster.common.ovl,0,0,
tracks\coasters\TowerCoaster\TowerCoaster.common.ovl,0,0,
tracks\coasters\Track1\Medcurve_data.common.ovl,0,0,
tracks\coasters\Track1\Photosection_data.common.ovl,0,0,
tracks\coasters\Track1\StationmiddleFreeFall_data.common.ovl,0,0,
tracks\coasters\Track1\Stationmiddle_data.common.ovl,0,0,
tracks\coasters\Track1\Straight2tiltleft_data.common.ovl,0,0,
tracks\coasters\Track1\Straight2tiltright_data.common.ovl,0,0,
tracks\coasters\Track1\Straight2verticalFreeFall_data.common.ovl,0,0,
tracks\coasters\Track1\Straight2vertical_data.common.ovl,0,0,
tracks\coasters\Track1\Straightbrakes_data.common.ovl,0,0,
tracks\coasters\Track1\StraightFreeFall_data.common.ovl,0,0,
tracks\coasters\Track1\Straight_data.common.ovl,0,0,
tracks\coasters\Track1\Tiltedmedcurve_data.common.ovl,0,0,
tracks\coasters\Track1\Tilt_data.common.ovl,0,0,
tracks\coasters\Track1\Topsection_data.common.ovl,0,0,
tracks\coasters\Track1\Track1.common.ovl,0,0,
tracks\coasters\Track1\Track1_Textures.common.ovl,2,2,
tracks\coasters\Track1\VerticalFreeFall_data.common.ovl,0,0,
tracks\coasters\Track1\Vertical_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope2steepslope_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope2straightchain_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope2straight_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope2tiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope2tiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopechain_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltleft2steepslope_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltleft2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltleft2straight_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltright2steepslope_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltright2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltright2straight_data.common.ovl,0,0,
tracks\coasters\Track10\45medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45medslope_data.common.ovl,0,0,
tracks\coasters\Track10\45steepslope2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45steepslope2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45steepslope2medslope_data.common.ovl,0,0,
tracks\coasters\Track10\45steepslope_data.common.ovl,0,0,
tracks\coasters\Track10\45straight2medslopechain_data.common.ovl,0,0,
tracks\coasters\Track10\45straight2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45straight2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45straight2medslope_data.common.ovl,0,0,
tracks\coasters\Track10\45straight2tiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45straight2tiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45straightchain_data.common.ovl,0,0,
tracks\coasters\Track10\45straighttiltleft2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\45straighttiltright2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track10\45straight_data.common.ovl,0,0,
tracks\coasters\Track10\45tiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track10\45tiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track10\45tilt_data.common.ovl,0,0,
tracks\coasters\Track10\Helixlargeleft_data.common.ovl,0,0,
tracks\coasters\Track10\Helixlargeright_data.common.ovl,0,0,
tracks\coasters\Track10\Helixsmallleft_data.common.ovl,0,0,
tracks\coasters\Track10\Helixsmallright_data.common.ovl,0,0,
tracks\coasters\Track10\Loosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track10\Loosecurveright_data.common.ovl,0,0,
tracks\coasters\Track10\Medcurvewater_data.common.ovl,0,0,
tracks\coasters\Track10\Medcurve_data.common.ovl,0,0,
tracks\coasters\Track10\medslope2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\medslope2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track10\Medslope2steepslope_data.common.ovl,0,0,
tracks\coasters\Track10\Medslope2straightchain_data.common.ovl,0,0,
tracks\coasters\Track10\Medslope2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track10\Medslope2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track10\Medslope2straight_data.common.ovl,0,0,
tracks\coasters\Track10\Medslopechain_data.common.ovl,0,0,
