file,type,count,samples
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SafariTrain\SafariTrain.unique.ovl,spl,2,"TRACKTrack; CARCar"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SafariTransport\SafariTransport.common.ovl,spl,2,"TRACKTrack; CARCAR"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SafariTransport\SafariTransport.unique.ovl,spl,2,"TRACKTrack; CARCAR"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\Soapbox\Soapbox.common.ovl,spl,2,"carcar; tracktrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\Soapbox\Soapbox.unique.ovl,spl,2,"carcar; tracktrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SplashBoats\SplashBoats.common.ovl,spl,2,"TRACKTrack; CARCar"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SplashBoats\SplashBoats.unique.ovl,spl,2,"TRACKTrack; CARCar"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SqueakyCycles\SqueakyCycles.common.ovl,spl,2,"carcar; tracktrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SqueakyCycles\SqueakyCycles.unique.ovl,spl,2,"carcar; tracktrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SteepleChase\SteepleChase.common.ovl,spl,2,"carcar; tracktrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SteepleChase\SteepleChase.unique.ovl,spl,2,"carcar; tracktrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SuspendedMono\SuspendedMono.common.ovl,spl,2,"CARCar; TRACKTrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SuspendedMono\SuspendedMono.unique.ovl,spl,2,"CARCar; TRACKTrack"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SwanBoats\SwanBoats.common.ovl,spl,2,"CARCAR; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\SwanBoats\SwanBoats.unique.ovl,spl,2,"CARCAR; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TourBoats\TourBoats.common.ovl,spl,2,"trackTrack; carCar"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TourBoats\TourBoats.unique.ovl,spl,2,"trackTrack; carCar"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased01\TrackBased01.common.ovl,spl,50,"45medslope2straightchainL_Spline; 45medslope2straightchainR_Spline; 45medslope2straightL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased01\TrackBased01.unique.ovl,spl,50,"45medslope2straightchainL_Spline; 45medslope2straightchainR_Spline; 45medslope2straightL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased02\TrackBased02.common.ovl,spl,24,"LogbumpsL_spline; LogbumpsR_spline; MedcurveL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased02\TrackBased02.unique.ovl,spl,24,"LogbumpsL_spline; LogbumpsR_spline; MedcurveL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased03\TrackBased03.common.ovl,spl,18,"MedcurveL_spline; MedcurveR_spline; Medslope2straightL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased03\TrackBased03.unique.ovl,spl,18,"MedcurveL_spline; MedcurveR_spline; Medslope2straightL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased04\TrackBased04.common.ovl,spl,16,"Medcurvel_spline; Medcurver_spline; Medslope2straightl_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased04\TrackBased04.unique.ovl,spl,16,"Medcurvel_spline; Medcurver_spline; Medslope2straightl_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased05\TrackBased05.common.ovl,spl,34,"medcurvecappedL_spline; medcurvecappedR_spline; MedcurveL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased05\TrackBased05.unique.ovl,spl,34,"medcurvecappedL_spline; medcurvecappedR_spline; MedcurveL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased06\TrackBased06.common.ovl,spl,30,"45medslope2straightL_spline; 45medslope2straightR_spline; 45medslopeL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased06\TrackBased06.unique.ovl,spl,30,"45medslope2straightL_spline; 45medslope2straightR_spline; 45medslopeL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased07\TrackBased07.common.ovl,spl,30,"45medslope2straightL_spline; 45medslope2straightR_spline; 45medslopeL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased07\TrackBased07.unique.ovl,spl,30,"45medslope2straightL_spline; 45medslope2straightR_spline; 45medslopeL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased08\TrackBased08.common.ovl,spl,30,"45medslope2straightl_spline; 45medslope2straightr_spline; 45medslopel_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased08\TrackBased08.unique.ovl,spl,30,"45medslope2straightl_spline; 45medslope2straightr_spline; 45medslopel_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased09\TrackBased09.common.ovl,spl,14,"StationmiddleL_spline; StraightL_spline; StationmiddleR_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased09\TrackBased09.unique.ovl,spl,14,"StationmiddleL_spline; StraightL_spline; StationmiddleR_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased10\TrackBased10.common.ovl,spl,178,"photosectionL_WaterSpline; LoosecurverightR_Waterspline; 45medslopedownL_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased10\TrackBased10.unique.ovl,spl,178,"photosectionL_WaterSpline; LoosecurverightR_Waterspline; 45medslopedownL_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased11\TrackBased11.common.ovl,spl,98,"MedcurveL_spline02; MedcurveL_spline; MedcurveL_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased11\TrackBased11.unique.ovl,spl,98,"MedcurveL_spline02; MedcurveL_spline; MedcurveL_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased12\TrackBased12.common.ovl,spl,172,"45LoosecurveleftL_Spline02; 45LoosecurveleftL_Spline; 45LoosecurveleftL_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased12\TrackBased12.unique.ovl,spl,172,"45LoosecurveleftL_Spline02; 45LoosecurveleftL_Spline; 45LoosecurveleftL_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased13\TrackBased13.common.ovl,spl,6,"StationmiddleL_spline; StationmiddleR_spline; StraightL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased13\TrackBased13.unique.ovl,spl,6,"StationmiddleL_spline; StationmiddleR_spline; StraightL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased14\TrackBased14.common.ovl,spl,30,"45medslope2straightL_spline; 45medslope2straightR_spline; 45medslopeL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased14\TrackBased14.unique.ovl,spl,30,"45medslope2straightL_spline; 45medslope2straightR_spline; 45medslopeL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased15\TrackBased15.common.ovl,spl,206,"1mSlopetoStraightL_spline; 1mSlopetoStraightR_spline; 1mSlopetoStraightWalkOff"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased15\TrackBased15.unique.ovl,spl,206,"1mSlopetoStraightL_spline; 1mSlopetoStraightR_spline; 1mSlopetoStraightWalkOff"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased16\TrackBased16.common.ovl,spl,6,"ElevatorMidSecR_Spline; ElevatorBaseSecL_Spline; ElevatorTopSecL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased16\TrackBased16.unique.ovl,spl,6,"ElevatorMidSecR_Spline; ElevatorBaseSecL_Spline; ElevatorTopSecL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased17\TrackBased17.common.ovl,spl,6,"LauncherFFMidSecR_Spline; LauncherFFBaseSecL_Spline; LauncherFFBaseSecR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased17\TrackBased17.unique.ovl,spl,6,"LauncherFFMidSecR_Spline; LauncherFFBaseSecL_Spline; LauncherFFBaseSecR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased18\TrackBased18.common.ovl,spl,6,"RotoDropTopL_Spline; RotoDropBaseL_Spline; RotoDropTopR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased18\TrackBased18.unique.ovl,spl,6,"RotoDropTopL_Spline; RotoDropBaseL_Spline; RotoDropTopR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased19\TrackBased19.common.ovl,spl,6,"ObservationTopSecR_Spline; ObservationMidSecL_Spline; ObservationMidSecR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased19\TrackBased19.unique.ovl,spl,6,"ObservationTopSecR_Spline; ObservationMidSecL_Spline; ObservationMidSecR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased20\TrackBased20.common.ovl,spl,6,"DDOTopSecR_Spline; DDOMidSecL_Spline; DDOBaseSecL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased20\TrackBased20.unique.ovl,spl,6,"DDOTopSecR_Spline; DDOMidSecL_Spline; DDOBaseSecL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased21\TrackBased21.common.ovl,spl,550,"45StraightTiltLeft2StraightCappedR_WaterSpline; TiltedTightCurveCappedR_Spline; 45StraightCappedR_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased21\TrackBased21.unique.ovl,spl,550,"45StraightTiltLeft2StraightCappedR_WaterSpline; TiltedTightCurveCappedR_Spline; 45StraightCappedR_WaterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased22\TrackBased22.common.ovl,spl,138,"Steepslopemedcurverightr_spline; Medslopemedcurveleftl_waterspline; SlideEndToLiftHillRightL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased22\TrackBased22.unique.ovl,spl,138,"Steepslopemedcurverightr_spline; Medslopemedcurveleftl_waterspline; SlideEndToLiftHillRightL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased23\TrackBased23.common.ovl,spl,432,"HelixLargeRightCappedR_waterSpline; 45StraightCappedR_waterSpline; HelixSmallLeftCappedL_waterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased23\TrackBased23.unique.ovl,spl,432,"HelixLargeRightCappedR_waterSpline; 45StraightCappedR_waterSpline; HelixSmallLeftCappedL_waterSpline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased24\TrackBased24.common.ovl,spl,30,"45medslope2straightL_spline; 45straight2medslopeL_spline; StationmiddleL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased24\TrackBased24.unique.ovl,spl,30,"45medslope2straightL_spline; 45straight2medslopeL_spline; StationmiddleL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased25\TrackBased25.common.ovl,spl,228,"tightcurvewidecappedL_spline; straight2straightwidecappedL_waterspline; sbendWide2sbendleftcappedR_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased25\TrackBased25.unique.ovl,spl,228,"tightcurvewidecappedL_spline; straight2straightwidecappedL_waterspline; sbendWide2sbendleftcappedR_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased27\TrackBased27.common.ovl,spl,112,"WaterfallStartR_spline; Rapids02L_waterSpline; medslopetightcurveleftdownwideR_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased27\TrackBased27.unique.ovl,spl,112,"WaterfallStartR_spline; Rapids02L_waterSpline; medslopetightcurveleftdownwideR_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased28\TrackBased28.common.ovl,spl,2,"Stationmiddlel_spline; Stationmiddler_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased28\TrackBased28.unique.ovl,spl,2,"Stationmiddlel_spline; Stationmiddler_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased29\TrackBased29.common.ovl,spl,76,"PathStraightto1mSlopeL_spline; AquCircleStraightWalk03Stroke01; AquCircleStraightWalk03Stroke02"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased29\TrackBased29.unique.ovl,spl,76,"PathStraightto1mSlopeL_spline; AquCircleStraightWalk03Stroke01; AquCircleStraightWalk03Stroke02"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased30\TrackBased30.common.ovl,spl,44,"SlideBottomMechPath; SlideTop_flipL_Spline; SlideMiddleR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased30\TrackBased30.unique.ovl,spl,44,"SlideBottomMechPath; SlideTop_flipL_Spline; SlideMiddleR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased31\TrackBased31.common.ovl,spl,5,"SinkingShipPath01; SinkingShipPath02; SinkingShipL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased31\TrackBased31.unique.ovl,spl,5,"SinkingShipPath01; SinkingShipPath02; SinkingShipL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased32\TrackBased32.common.ovl,spl,6,"HersheyTowerTopL_Spline; HersheyTowerBaseL_Spline; HersheyTowerTopR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased32\TrackBased32.unique.ovl,spl,6,"HersheyTowerTopL_Spline; HersheyTowerBaseL_Spline; HersheyTowerTopR_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased33\TrackBased33.common.ovl,spl,30,"45medslope2straightL_spline; 45straight2medslopeL_spline; StationmiddleL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased33\TrackBased33.unique.ovl,spl,30,"45medslope2straightL_spline; 45straight2medslopeL_spline; StationmiddleL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased34\TrackBased34.common.ovl,spl,23,"InsectHouseWalk01Stroke01; InsectHouseWalk01Stroke02; InsectHouseWalk01Stroke03"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased34\TrackBased34.unique.ovl,spl,23,"InsectHouseWalk01Stroke01; InsectHouseWalk01Stroke02; InsectHouseWalk01Stroke03"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased35\TrackBased35.common.ovl,spl,2,"Stationmiddlel_spline; Stationmiddler_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased35\TrackBased35.unique.ovl,spl,2,"Stationmiddlel_spline; Stationmiddler_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased36\TrackBased36.common.ovl,spl,30,"45medslope2straightl_spline; 45straight2medslopel_spline; Stationmiddlel_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased36\TrackBased36.unique.ovl,spl,30,"45medslope2straightl_spline; 45straight2medslopel_spline; Stationmiddlel_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased37\TrackBased37.common.ovl,spl,14,"StationmiddleL_spline; StraightL_spline; LoosecurveleftL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased37\TrackBased37.unique.ovl,spl,14,"StationmiddleL_spline; StraightL_spline; LoosecurveleftL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased38\TrackBased38.common.ovl,spl,2,"Stationmiddlel_spline; Stationmiddler_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased38\TrackBased38.unique.ovl,spl,2,"Stationmiddlel_spline; Stationmiddler_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased39\TrackBased39.common.ovl,spl,24,"ReptileHouseWalkOff; ReptileHouseWalkOn; ReptileHouseL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased39\TrackBased39.unique.ovl,spl,24,"ReptileHouseWalkOff; ReptileHouseWalkOn; ReptileHouseL_Spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased40\TrackBased40.common.ovl,spl,22,"NocternalHouseL_Spline; NocternalHouseR_spline; NocternalHouseWalkOn"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased40\TrackBased40.unique.ovl,spl,22,"NocternalHouseL_Spline; NocternalHouseR_spline; NocternalHouseWalkOn"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased41\TrackBased41.common.ovl,spl,34,"SbendleftcappedL_spline; SbendrightcappedR_spline; StationmiddleL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\TrackBased41\TrackBased41.unique.ovl,spl,34,"SbendleftcappedL_spline; SbendrightcappedR_spline; StationmiddleL_spline"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\Tram\Tram.common.ovl,spl,2,"CARCAR; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\Tram\Tram.unique.ovl,spl,2,"CARCAR; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\VintageCars\VintageCars.common.ovl,spl,3,"CARCAR; TRACKBIGTRACKBIG; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\VintageCars\VintageCars.unique.ovl,spl,3,"CARCAR; TRACKBIGTRACKBIG; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\WaterTricycles\WaterTricycles.common.ovl,spl,2,"CARCAR; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\WaterTricycles\WaterTricycles.unique.ovl,spl,2,"CARCAR; TRACKTRACK"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\WhiteWaterRapids\WhiteWaterRapids.common.ovl,spl,3,"TRACKBIGTRACKBIG; TRACKTRACK; CARCAR"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\WhiteWaterRapids\WhiteWaterRapids.unique.ovl,spl,3,"TRACKBIGTRACKBIG; TRACKTRACK; CARCAR"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\Windsurfer\Windsurfer.common.ovl,spl,2,"TRACKTRACK; CARCAR"
..\..\..\..\Steam\steamapps\common\RollerCoaster Tycoon 3 Complete Edition\tracks\TrackedRides\Windsurfer\Windsurfer.unique.ovl,spl,2,"TRACKTRACK; CARCAR"
OpenCobra\Tests\Fixtures\OVL\CFRs\SkyBeam\SkyBeam.common.ovl,spl,3,"ZodiLoop; ZodiPath01; ZodiPath02"
OpenCobra\Tests\Fixtures\OVL\CFRs\SkyBeam\SkyBeam.unique.ovl,spl,3,"ZodiLoop; ZodiPath01; ZodiPath02"
OpenCobra\Tests\Fixtures\OVL\CustomScenery\Yoshi's Adventure\CTR_YoshiAdventureTrack\CTR_YoshiAdventureTrack.common.ovl,spl,2,"carcar; tracktrack"
OpenCobra\Tests\Fixtures\OVL\CustomScenery\Yoshi's Adventure\CTR_YoshiAdventureTrack\CTR_YoshiAdventureTrack.unique.ovl,spl,2,"carcar; tracktrack"
